time,sensor_data.mean_value,source_id,type
2019-01-04T08:00:00.000Z,22.41707964601764,21,3
2019-01-04T08:00:00.000Z,57.15106194690265,22,2
2019-01-04T08:00:00.000Z,22.223230088495573,22,3
2019-01-04T08:00:00.000Z,55.8974336283186,23,2
2019-01-04T08:00:00.000Z,21.574137168141625,23,3
2019-01-04T08:00:00.000Z,51.11913716814154,24,2
2019-01-04T08:00:00.000Z,25.001482300884756,24,3
2019-01-04T08:00:00.000Z,41.58577433628321,25,2
2019-01-04T08:00:00.000Z,19.995088495575228,25,3
2019-01-04T08:00:00.000Z,39.43511061946903,26,2
2019-01-04T08:00:00.000Z,18.22223451327435,26,3
2019-01-04T08:00:00.000Z,32.04723451327432,27,2
2019-01-04T08:00:00.000Z,19.440353982300753,27,3
2019-01-04T08:00:00.000Z,49.458738938053095,28,2
2019-01-04T08:00:00.000Z,27.00075221238925,28,3
2019-01-04T08:00:00.000Z,39.68460176991141,29,2
2019-01-04T08:00:00.000Z,18.373716814159273,29,3
2019-01-04T08:00:00.000Z,34.58626106194691,30,2
2019-01-04T08:00:00.000Z,25.517986725663633,30,3
2019-01-04T08:00:00.000Z,47.75553097345138,32,2
2019-01-04T08:00:00.000Z,27.56491150442472,32,3
2019-01-04T09:00:00.000Z,29.508133333333355,17,2
2019-01-04T09:00:00.000Z,20.25142222222222,17,3
2019-01-04T09:00:00.000Z,48.2782888888889,18,2
2019-01-04T09:00:00.000Z,16.62644444444454,18,3
2019-01-04T09:00:00.000Z,55.14893333333331,19,2
2019-01-04T09:00:00.000Z,15.960000000000033,19,3
2019-01-04T09:00:00.000Z,47.29168888888893,20,2
2019-01-04T09:00:00.000Z,15.960000000000033,20,3
2019-01-04T09:00:00.000Z,47.36197777777777,21,2
2019-01-04T09:00:00.000Z,22.41320000000002,21,3
2019-01-04T09:00:00.000Z,57.57299999999998,22,2
2019-01-04T09:00:00.000Z,22.22146666666659,22,3
2019-01-04T09:00:00.000Z,58.95171111111112,23,2
2019-01-04T09:00:00.000Z,22.612755555555488,23,3
2019-01-04T09:00:00.000Z,51.63613333333331,24,2
2019-01-04T09:00:00.000Z,25.021733333333437,24,3
2019-01-04T09:00:00.000Z,41.10724444444447,25,2
2019-01-04T09:00:00.000Z,20.04455555555555,25,3
2019-01-04T09:00:00.000Z,38.81159999999999,26,2
2019-01-04T09:00:00.000Z,18.43284444444447,26,3
2019-01-04T09:00:00.000Z,31.988022222222188,27,2
2019-01-04T09:00:00.000Z,19.447822222222083,27,3
2019-01-04T09:00:00.000Z,47.08588888888893,28,2
2019-01-04T09:00:00.000Z,27.04773333333342,28,3
2019-01-04T09:00:00.000Z,39.338511111110975,29,2
2019-01-04T09:00:00.000Z,18.26022222222213,29,3
2019-01-04T09:00:00.000Z,34.36433333333331,30,2
2019-01-04T09:00:00.000Z,25.346377777777754,30,3
2019-01-04T09:00:00.000Z,45.42666666666667,32,2
2019-01-04T09:00:00.000Z,27.621733333333218,32,3
2019-01-04T10:00:00.000Z,29.482964601769858,17,2
2019-01-04T10:00:00.000Z,20.25,17,3
2019-01-04T10:00:00.000Z,47.51823008849556,18,2
2019-01-04T10:00:00.000Z,16.65088495575221,18,3
2019-01-04T10:00:00.000Z,55.132831858407094,19,2
2019-01-04T10:00:00.000Z,15.960000000000033,19,3
2019-01-04T10:00:00.000Z,47.31431415929203,20,2
2019-01-04T10:00:00.000Z,15.960000000000033,20,3
2019-01-04T10:00:00.000Z,46.29615044247787,21,2
2019-01-04T10:00:00.000Z,22.46017699115051,21,3
2019-01-04T10:00:00.000Z,57.549424778761065,22,2
2019-01-04T10:00:00.000Z,22.274646017699094,22,3
2019-01-04T10:00:00.000Z,55.61765486725664,23,2
